s,V,gamma,n,t
1172.4034,40.06531433536861,50.0,-3.396944675091463,23.447722734096434
1172.4034,40.06531433536861,50.0,-3.396944675091463,23.447722734096434
1175.3942249999998,39.795254985614335,50.0,-3.559786878193639,23.520295342609874
1178.3850499999999,39.534158380607856,50.0,-3.6989290525215113,23.593130899788942
1178.3850499999999,39.534158380607856,50.0,-3.6989290525215113,23.593130899788942
1181.3758749999995,39.283860597073,50.0,-3.81282649923842,23.66625698624466
1184.3666999999998,39.046216604356374,50.0,-3.900946121044348,23.73969948630786
1184.3666999999998,39.046216604356374,50.0,-3.900946121044348,23.73969948630786
1187.3575250000004,38.82298562280244,50.0,-3.9631442092963,23.81348061004713
1190.34835,38.615492609547225,50.0,-3.9998758147999194,23.887615893123538
1190.34835,38.615492609547225,50.0,-3.9998758147999194,23.887615893123538
1193.339175,38.42482994862366,50.0,-4.011815709466252,23.962116969449184
1196.33,38.25158546875119,50.0,-3.9999796268905268,24.036988275029504
1196.33,38.25158546875119,50.0,-3.9999796268905268,24.036988275029504
1199.3208249999998,38.095621611405846,50.0,-3.9655068917546665,24.112231090429383
1202.31165,37.954378070549154,50.0,-3.909757684550242,24.18784510223117
1202.31165,37.954378070549154,50.0,-3.909757684550242,24.18784510223117
1205.302475,37.825338465774045,50.0,-3.8341904920386494,24.263830775056793
1208.2933,37.70866060667013,50.0,-3.740392406027296,24.34018439421861
1208.2933,37.70866060667013,50.0,-3.740392406027296,24.34018439421861
1211.2841250000001,37.605336812114174,50.0,-3.629978498591976,24.41689706993153
1214.27495,37.51698264605974,50.0,-3.5044841651104557,24.493948422271554
1214.27495,37.51698264605974,50.0,-3.5044841651104557,24.493948422271554
1217.265775,37.4450624761189,50.0,-3.365339070358952,24.571311983953226
1220.2566,37.38979317446136,50.0,-3.2136031035210886,24.648952569022857
1220.2566,37.38979317446136,50.0,-3.2136031035210886,24.648952569022857
1223.2474249999998,37.351059212007875,50.0,-3.050073573813704,24.726832957153494
1226.2382499999999,37.32868503055746,50.0,-2.874860419086719,24.80491375681269
1226.2382499999999,37.32868503055746,50.0,-2.874860419086719,24.80491375681269
1229.2290749999997,37.322507649220086,50.0,-2.6876312735130123,24.883155503340117
1232.2199,37.33247978989006,50.0,-2.4870623379014027,24.961524561874402
1232.2199,37.33247978989006,50.0,-2.4870623379014027,24.961524561874402
1235.210725,37.3585473099201,50.0,-2.2713092169383975,25.039995017891147
1238.2015499999998,37.40051931998798,50.0,-2.0378458763103753,25.118557323976614
1238.2015499999998,37.40051931998798,50.0,-2.0378458763103753,25.118557323976614
1241.192375,37.45813198755068,50.0,-1.7839551945076435,25.197209151348083
1244.1832,37.53096400358666,50.0,-1.5068949875514288,25.275961640629763
1244.1832,37.53096400358666,50.0,-1.5068949875514288,25.275961640629763
1247.1740249999998,37.61853181398288,50.0,-1.2041176443332142,25.3548314155513
1250.16485,37.72024621552679,50.0,-0.8739497935875857,25.433837325285136
1250.16485,37.72024621552679,50.0,-0.8739497935875857,25.433837325285136
1253.1556749999997,37.83544737994562,50.0,-0.5153842286568376,25.512995018376063
1256.1465,37.963281868879186,50.0,-0.12930044690974665,25.592301971564734
1256.1465,37.963281868879186,50.0,-0.12930044690974665,25.592301971564734
1259.137325,38.10276778569532,50.0,0.2821998842674154,25.67173999819922
1262.1281499999998,38.252592894231256,50.0,0.714018887039732,25.751245753162287
1262.1281499999998,38.252592894231256,50.0,0.714018887039732,25.751245753162287
1265.118975,38.411262752189344,50.0,1.1592303566317437,25.830726966781647
1268.1098,38.576931081350935,50.0,1.6075364332229278,25.910039476902224
1268.1098,38.576931081350935,50.0,1.6075364332229278,25.910039476902224
1271.100625,38.74763435872868,50.0,2.047297003814071,25.98902531042989
1274.09145,38.921335033637334,50.0,2.46581545975911,26.06753121950372
1274.09145,38.921335033637334,50.0,2.46581545975911,26.06753121950372
1277.0822749999998,39.096052434833496,50.0,2.8506108398211207,26.14542488704684
1280.0731,39.27007463478942,50.0,3.190876786282627,26.22264050471996
1280.0731,39.27007463478942,50.0,3.190876786282627,26.22264050471996
1283.063925,39.44182787452428,50.0,3.477195662603419,26.299156692868184
1286.0547499999998,39.60996576245502,50.0,3.7037566483885676,26.375048174353694
1286.0547499999998,39.60996576245502,50.0,3.7037566483885676,26.375048174353694
1289.045575,39.77313287677289,50.0,3.8669653875088255,26.45043760148262
1292.0364,39.92961667662121,50.0,3.9679013218429544,26.525507108241815
1292.0364,39.92961667662121,50.0,3.9679013218429544,26.525507108241815
1295.027225,40.07746604050318,50.0,4.0099887854155645,26.600429873175955
1298.01805,40.21424361966823,50.0,3.999903499936605,26.67532581301345
1298.01805,40.21424361966823,50.0,3.999903499936605,26.67532581301345
1301.0088749999998,40.33756433603774,50.0,3.945354218431789,26.75027762937056
1303.9997,40.44582080746384,50.0,3.8548079649168128,26.82529873912425
1303.9997,40.44582080746384,50.0,3.8548079649168128,26.82529873912425
1306.990525,40.5379715327088,50.0,3.7363994525081052,26.900375535999828
1309.9813499999998,40.614455844984754,50.0,3.5970648824615843,26.97547549108219
1309.9813499999998,40.614455844984754,50.0,3.5970648824615843,26.97547549108219
1312.972175,40.676216613214,50.0,3.4429818107440906,27.05056950929057
1315.963,40.724668141059105,50.0,3.278985643134928,27.12563229124307
1315.963,40.724668141059105,50.0,3.278985643134928,27.12563229124307
1318.953825,40.76127916386224,50.0,3.109274750636124,27.200642319507388
1321.94465,40.78726360653863,50.0,2.936870348944308,27.275584529624314
1321.94465,40.78726360653863,50.0,2.936870348944308,27.275584529624314
1324.9354749999998,40.803731599645054,50.0,2.7642515616482997,27.35044814644279
1327.9263,40.811633581867596,50.0,2.5929373446202377,27.42522891076913
1327.9263,40.811633581867596,50.0,2.5929373446202377,27.42522891076913
1330.917125,40.811883870414974,50.0,2.4240258119022187,27.499925963352453
1333.9079499999998,40.80541193119667,50.0,2.2579094301672096,27.57454296416173
1333.9079499999998,40.80541193119667,50.0,2.2579094301672096,27.57454296416173
1336.8987750000001,40.79315449300699,50.0,2.0946925368335503,27.649085450843017
1339.8896,40.776063150237434,50.0,1.9340358716832302,27.723560962474895
1339.8896,40.776063150237434,50.0,1.9340358716832302,27.723560962474895
1342.880425,40.75508124935578,50.0,1.7754415277651847,27.79797756821592
1345.87125,40.73110547427424,50.0,1.618214518064174,27.87234334932257
1345.87125,40.73110547427424,50.0,1.618214518064174,27.87234334932257
1348.8620749999998,40.705010187387394,50.0,1.4616190209973494,27.94666600531633
1351.8529,40.6776272856847,50.0,1.3049426979768821,28.020951875230253
1351.8529,40.6776272856847,50.0,1.3049426979768821,28.020951875230253
1354.843725,40.64977615461656,50.0,1.1475401514457866,28.095206222324236
1357.83455,40.622268097730455,50.0,0.9889342732091447,28.16943144658395
1357.83455,40.622268097730455,50.0,0.9889342732091447,28.16943144658395
1360.8253750000001,40.59591029997729,50.0,0.8287401638827363,28.243628228789863
1363.8162,40.5715006175105,50.0,0.6667285600076003,28.317794226100094
1363.8162,40.5715006175105,50.0,0.6667285600076003,28.317794226100094
1366.807025,40.54982564908647,50.0,0.5027387404674116,28.39192566343148
1369.79785,40.53163596269539,50.0,0.3367301981253611,28.466016193943517
1369.79785,40.53163596269539,50.0,0.3367301981253611,28.466016193943517
1372.7886749999998,40.517666684076374,50.0,0.16871446158159634,28.540058291426416
1375.7795,40.50862699277459,50.0,-0.0012068795989227479,28.614042289963194
1375.7795,40.50862699277459,50.0,-0.0012068795989227479,28.614042289963194
1378.770325,40.505228870937316,50.0,-0.1728939389084391,28.687957551975153
1381.76115,40.508220918957896,50.0,-0.3461405272821369,28.761791563499
1381.76115,40.508220918957896,50.0,-0.3461405272821369,28.761791563499
1384.751975,40.51836689399755,50.0,-0.5207120081488881,28.83553090829413
1387.7427999999998,40.53645404502148,50.0,-0.6963240703474493,28.909160439397635
1387.7427999999998,40.53645404502148,50.0,-0.6963240703474493,28.909160439397635
1390.733625,40.56324580803436,50.0,-0.8726703897597435,28.98266417179438
1393.72445,40.59938774532972,50.0,-1.0494032667641873,29.056024766361986
1393.72445,40.59938774532972,50.0,-1.0494032667641873,29.056024766361986
1396.7152749999998,40.64546502771957,50.0,-1.2261571030713732,29.129224373897678
1399.7060999999999,40.70194029258055,50.0,-1.4025318610469726,29.202244387502958
1399.7060999999999,40.70194029258055,50.0,-1.4025318610469726,29.202244387502958
1402.6969249999997,40.76930513446624,50.0,-1.5781108306792753,29.275065964529528
1405.68775,40.848285860513975,50.0,-1.752436226190768,29.347669385129706
1405.68775,40.848285860513975,50.0,-1.752436226190768,29.347669385129706
1408.678575,40.939786878421955,50.0,-1.9250248297048165,29.42003428988053
1411.6693999999998,41.045183056072645,50.0,-2.0953265244350487,29.492138306089625
1411.6693999999998,41.045183056072645,50.0,-2.0953265244350487,29.492138306089625
1414.660225,41.16585476494392,50.0,-2.2627487804186406,29.563957704980382
1417.65105,41.30274327164153,50.0,-2.4266099528606815,29.635467013747984
1417.65105,41.30274327164153,50.0,-2.4266099528606815,29.635467013747984
1420.6418749999998,41.456156053460155,50.0,-2.5861825231627686,29.706640391581757
1423.6326999999999,41.624347124063874,50.0,-2.7406787266896955,29.777454973938855
1423.6326999999999,41.624347124063874,50.0,-2.7406787266896955,29.777454973938855
1426.6235249999997,41.80470322789366,50.0,-2.8892996978536782,29.84789121363656
1429.61435,41.99320251975613,50.0,-3.0312725505426195,29.917938437501135
1429.61435,41.99320251975613,50.0,-3.0312725505426195,29.917938437501135
1432.605175,42.18579258590002,50.0,-3.165861045574041,29.98759148771845
1435.5959999999998,42.37964274919836,50.0,-3.2924103156761477,30.056853829669777
1435.5959999999998,42.37964274919836,50.0,-3.2924103156761477,30.056853829669777
1438.586825,42.57266845612025,50.0,-3.410305351046704,30.12573206862356
1441.57765,42.76451886316935,50.0,-3.5189880274756713,30.194236099013448
1441.57765,42.76451886316935,50.0,-3.5189880274756713,30.194236099013448
1444.568475,42.955279218228036,50.0,-3.617918312322536,30.262376006728367
1447.5593,43.14508366387444,50.0,-3.7065918439483987,30.330162251782777
1447.5593,43.14508366387444,50.0,-3.7065918439483987,30.330162251782777
1450.5501249999998,43.33403501724367,50.0,-3.7845241048537726,30.39760544054521
1453.54095,43.52207251830883,50.0,-3.8512848163234703,30.46471678310664
1453.54095,43.52207251830883,50.0,-3.8512848163234703,30.46471678310664
1456.531775,43.70908891072083,50.0,-3.9064769238386696,30.531507879622687
1459.5225999999998,43.89495189378202,50.0,-3.949782524520208,30.597991168949452
1459.5225999999998,43.89495189378202,50.0,-3.949782524520208,30.597991168949452
1462.513425,44.07958615978386,50.0,-3.9809289934274816,30.664179441440012
1465.50425,44.263162554918885,50.0,-3.9997413012355283,30.730085832657366
1465.50425,44.263162554918885,50.0,-3.9997413012355283,30.730085832657366
1468.495075,44.4460539879055,50.0,-4.006097491724508,30.795723342847808
1471.4859,44.629193413625934,50.0,-3.9999792160081635,30.86110391698983
1471.4859,44.629193413625934,50.0,-3.9999792160081635,30.86110391698983
1474.4767249999998,44.81325371962087,50.0,-3.9814207016112237,30.926238513074466
1477.46755,44.99733787310848,50.0,-3.9505681382444497,30.991137017905306
1477.46755,44.99733787310848,50.0,-3.9505681382444497,30.991137017905306
1480.458375,45.18117817905126,50.0,-3.9076325299397587,31.05580876743086
1483.4491999999998,45.36854364275676,50.0,-3.8527642986529096,31.120255855416666
1483.4491999999998,45.36854364275676,50.0,-3.8527642986529096,31.120255855416666
1486.440025,45.563746512353525,50.0,-3.7859595067143275,31.184474111612154
1489.43085,45.76922440746946,50.0,-3.706693398666068,31.248450181243538
1489.43085,45.76922440746946,50.0,-3.706693398666068,31.248450181243538
1492.421675,45.985445872854356,50.0,-3.6141105228215697,31.312168244454433
1495.4125,46.207036206580185,50.0,-3.5067973261962413,31.375616070102613
1495.4125,46.207036206580185,50.0,-3.5067973261962413,31.375616070102613
1498.4033249999998,46.428243785562714,50.0,-3.383106807182973,31.438787781075824
1501.39415,46.64753293440462,50.0,-3.2408975423869557,31.501688983980237
1501.39415,46.64753293440462,50.0,-3.2408975423869557,31.501688983980237
1504.384975,46.864571383421946,50.0,-3.0777489924975328,31.564332376966153
1507.3758,47.07956646018403,50.0,-2.890920584203993,31.626745014810698
1507.3758,47.07956646018403,50.0,-2.890920584203993,31.626745014810698
1510.366625,47.29270063003332,50.0,-2.677638022023897,31.688960306339805
1513.35745,47.50355929556758,50.0,-2.43553717803949,31.75102229901
1513.35745,47.50355929556758,50.0,-2.43553717803949,31.75102229901
1516.348275,47.7117193894443,50.0,-2.162691964905569,31.81297831734457
1519.3391,47.91730719656488,50.0,-1.8585164963642746,31.87487545428182
1519.3391,47.91730719656488,50.0,-1.8585164963642746,31.87487545428182
1522.3299249999998,48.120551182451024,50.0,-1.5233595382676428,31.936755844060748
1525.32075,48.32154554589822,50.0,-1.159814227872673,31.99864075950933
1525.32075,48.32154554589822,50.0,-1.159814227872673,31.99864075950933
1528.311575,48.520318545211204,50.0,-0.7717415488675684,32.060534664772455
1531.3024,48.716812563570535,50.0,-0.3650294606477982,32.12241038394244
1531.3024,48.716812563570535,50.0,-0.3650294606477982,32.12241038394244
1534.293225,48.9109342409349,50.0,0.0536561385550883,32.1842278198778
1537.2840499999998,49.10254583747514,50.0,0.4767626826770858,32.245930431937495
1537.2840499999998,49.10254583747514,50.0,0.4767626826770858,32.245930431937495
1540.274875,49.29150525473319,50.0,0.8965919415885649,32.3074586613122
1543.2657,49.47769240883278,50.0,1.305685069471717,32.36875716526628
1543.2657,49.47769240883278,50.0,1.305685069471717,32.36875716526628
1546.2565249999998,49.66101700116934,50.0,1.6970665753492307,32.42977904722683
1549.2473499999999,49.84146291078931,50.0,2.065281341339602,32.49050019657321
1549.2473499999999,49.84146291078931,50.0,2.065281341339602,32.49050019657321
1552.2381749999997,50.01905544832356,50.0,2.405873919270172,32.55091020820904
1555.229,50.19387265349682,50.0,2.7162040633528277,32.61101736046336
1555.229,50.19387265349682,50.0,2.7162040633528277,32.61101736046336
1558.219825,50.36600401609113,50.0,2.9943876196884376,32.67083445383387
1561.2106499999998,50.53554708459707,50.0,3.2395755168971814,32.73037808940361
1561.2106499999998,50.53554708459707,50.0,3.2395755168971814,32.73037808940361
1564.201475,50.70259341993917,50.0,3.4512181273877323,32.7896634913987
1567.1923,50.86722146014237,50.0,3.629063161308053,32.84870273245315
1567.1923,50.86722146014237,50.0,3.629063161308053,32.84870273245315
1570.183125,51.02950652065306,50.0,3.7728850214867338,32.90750732072281
1573.1739499999999,51.18952208752035,50.0,3.8825248396948653,32.966089228700035
1573.1739499999999,51.18952208752035,50.0,3.8825248396948653,32.966089228700035
1576.1647749999997,51.34753512278914,50.0,3.9578134458696876,33.02446061347505
1579.1556,51.504654573356405,50.0,3.9999285890831575,33.08263303855893
1579.1556,51.504654573356405,50.0,3.9999285890831575,33.08263303855893
1582.146425,51.66234954190482,50.0,4.011469532387413,33.1406167514756
1585.1372499999998,51.82122026078244,50.0,3.9999389180178597,33.19841757673165
1585.1372499999998,51.82122026078244,50.0,3.9999389180178597,33.19841757673165
1588.128075,51.98012659765019,50.0,3.9765804037965657,33.25603870063907
1591.1189,52.13719071284537,50.0,3.952113401983862,33.31348226356571
1591.1189,52.13719071284537,50.0,3.952113401983862,33.31348226356571
1594.109725,52.29194261991455,50.0,3.932039524558393,33.37075178666748
1597.1005499999999,52.44484843307532,50.0,3.915156140788784,33.42785158530278
1597.1005499999999,52.44484843307532,50.0,3.915156140788784,33.42785158530278
1600.0913749999997,52.5959028623595,50.0,3.89998626979724,33.48478557198957
1603.0822,52.74500451654857,50.0,3.885906255436857,33.541557401581976
1603.0822,52.74500451654857,50.0,3.885906255436857,33.541557401581976
1606.073025,52.892267868662934,50.0,3.872743768131959,33.59817056693736
1609.0638499999998,53.03770926340141,50.0,3.860659801366095,33.65462825453523
1609.0638499999998,53.03770926340141,50.0,3.860659801366095,33.65462825453523
1612.054675,53.181365113984675,50.0,3.849764084533398,33.71093354653417
1615.0455,53.323268336935364,50.0,3.8399787275719706,33.76708931568478
1615.0455,53.323268336935364,50.0,3.8399787275719706,33.76708931568478
1618.036325,53.46345136368331,50.0,3.8312055786169013,33.823098321853905
1621.02715,53.60194511670783,50.0,3.823422710336539,33.87896310625726
1621.02715,53.60194511670783,50.0,3.823422710336539,33.87896310625726
1624.0179749999998,53.73878008685598,50.0,3.8166321369582823,33.93468610239602
1627.0088,53.87398539937553,50.0,3.810827372081034,33.99026956823789
1627.0088,53.87398539937553,50.0,3.810827372081034,33.99026956823789
1629.999625,54.00758943769806,50.0,3.8059946551811032,34.04571571544821
1632.9904499999998,54.13961958791219,50.0,3.8021170568475475,34.10102668550349
1632.9904499999998,54.13961958791219,50.0,3.8021170568475475,34.10102668550349
1635.981275,54.27010281147125,50.0,3.7991760223668476,34.156204592321
1638.9721,54.399065143801245,50.0,3.7971496517209524,34.21125148610813
1638.9721,54.399065143801245,50.0,3.7971496517209524,34.21125148610813
1641.962925,54.5265320954812,50.0,3.796015128137318,34.266169390778636
1644.95375,54.65252800377284,50.0,3.7957479749909693,34.32096027097131
1644.95375,54.65252800377284,50.0,3.7957479749909693,34.32096027097131
1647.9445749999998,54.77707682609254,50.0,3.7963228938075484,34.375626066830144
1650.9354,54.900202108441796,50.0,3.797714404847401,34.43016866307735
1650.9354,54.900202108441796,50.0,3.797714404847401,34.43016866307735
1653.926225,55.02192680534865,50.0,3.799897699763743,34.48458992098099
1656.91705,55.142271915241004,50.0,3.802849154792705,34.538891651024144
1656.91705,55.142271915241004,50.0,3.802849154792705,34.538891651024144
1659.907875,55.261258278995186,50.0,3.806545598468326,34.59307564278903
1662.8987,55.378907986819875,50.0,3.8109643187813047,34.64714363791617
1662.8987,55.378907986819875,50.0,3.8109643187813047,34.64714363791617
1665.889525,55.49524206219516,50.0,3.816082642229662,34.701097356504846
1668.88035,55.61027608252635,50.0,3.821876126682251,34.75493847684425
1668.88035,55.61027608252635,50.0,3.821876126682251,34.75493847684425
1671.8711749999998,55.72402635825949,50.0,3.828318488587857,34.80866866141121
1674.862,55.83651738168426,50.0,3.835377042768915,34.86228952985177
1674.862,55.83651738168426,50.0,3.835377042768915,34.86228952985177
1677.852825,55.94777031313779,50.0,3.843014493765812,34.91580267847273
1680.84365,56.057785152212695,50.0,3.851182421269479,34.96920967487391
1680.84365,56.057785152212695,50.0,3.851182421269479,34.96920967487391
1683.8344749999999,56.166566854375006,50.0,3.85982586701278,35.02251208371965
1686.8252999999997,56.27416059338391,50.0,3.868878762452032,35.0757114241348
1686.8252999999997,56.27416059338391,50.0,3.868878762452032,35.0757114241348
1689.816125,56.38059656752875,50.0,3.878270166326935,35.128809174839326
1692.80695,56.485806555998614,50.0,3.887938612968852,35.18180682765981
1692.80695,56.485806555998614,50.0,3.887938612968852,35.18180682765981
1695.7977749999998,56.58975094151654,50.0,3.897838930152247,35.23470592786786
1698.7885999999999,56.69259928828753,50.0,3.907941316251783,35.28750793051956
1698.7885999999999,56.69259928828753,50.0,3.907941316251783,35.28750793051956
1701.7794249999997,56.79442567443602,50.0,3.918211506881015,35.34021414897536
1704.77025,56.89472227316432,50.0,3.9286109464877668,35.39282615654392
1704.77025,56.89472227316432,50.0,3.9286109464877668,35.39282615654392
1707.761075,56.99319415233354,50.0,3.939109970822855,35.44534592137854
1710.7518999999998,57.0909524323699,50.0,3.9494933140821433,35.49777488835242
1710.7518999999998,57.0909524323699,50.0,3.9494933140821433,35.49777488835242
1713.742725,57.18181447141634,50.0,3.9593236502365783,35.55011362474135
1716.73355,57.22931982951777,50.0,3.9679887817654027,35.60238861054436
1716.73355,57.22931982951777,50.0,3.9679887817654027,35.60238861054436
1719.7243749999998,57.173196823174756,50.0,3.974963007713057,35.65465274515957
1722.7151999999999,56.886073621836466,50.0,3.9801917347776103,35.70707423099389
1722.7151999999999,56.886073621836466,50.0,3.9801917347776103,35.70707423099389
1725.7060249999997,56.27591430829068,50.0,3.9840025640370555,35.75991319757347
1728.69685,55.46754347578142,50.0,3.9870035014395655,35.813424286414715
1728.69685,55.46754347578142,50.0,3.9870035014395655,35.813424286414715
1731.687675,54.61277711381455,50.0,3.9896506609058067,35.86775801980486
1734.6784999999998,53.74282972745409,50.0,3.9920606288742975,35.92295697788656
1734.6784999999998,53.74282972745409,50.0,3.9920606288742975,35.92295697788656
1737.669325,52.85776702127729,50.0,3.9941955935477584,35.97906484179161
1740.66015,51.95887855192083,50.0,3.9960673457465568,36.03612831196735
1740.66015,51.95887855192083,50.0,3.9960673457465568,36.03612831196735
1743.650975,51.04742223493481,50.0,3.9979502887020195,36.09419501188062
1746.6417999999999,50.12311846888664,50.0,3.999883249116675,36.1533164490569
1746.6417999999999,50.12311846888664,50.0,3.999883249116675,36.1533164490569
1749.6326249999997,49.18597138231131,50.0,4.001287438695987,36.213547341543226
1752.62345,48.238910676768725,50.0,3.9999477351684947,36.27494610435759
1752.62345,48.238910676768725,50.0,3.9999477351684947,36.27494610435759
1755.614275,47.286187297219136,50.0,3.992673097734341,36.337571370738274
1758.6050999999998,46.33461590774798,50.0,3.974967012601129,36.401478774952466
1758.6050999999998,46.33461590774798,50.0,3.974967012601129,36.401478774952466
1761.595925,45.39098998872014,50.0,3.94206998487833,36.466720360753634
1764.58675,44.45886117297484,50.0,3.889312920098534,36.53334434694372
1764.58675,44.45886117297484,50.0,3.889312920098534,36.53334434694372
1767.577575,43.54035086773772,50.0,3.8123454060300035,36.60139741945354
1770.5683999999999,42.63510496741109,50.0,3.7072244526015443,36.67092041725123
1770.5683999999999,42.63510496741109,50.0,3.7072244526015443,36.67092041725123
1773.5592249999997,41.74217057758613,50.0,3.5700660836179474,36.74195191291638
1776.55005,40.86087192792395,50.0,3.39651655601982,36.814529097055235
1776.55005,40.86087192792395,50.0,3.39651655601982,36.814529097055235
1779.540875,39.990697586365584,50.0,3.1816533719226516,36.8886902281337
1782.5316999999998,39.13135663607538,50.0,2.91924603242033,36.964499597497024
1782.5316999999998,39.13135663607538,50.0,2.91924603242033,36.964499597497024
1785.522525,38.28240297559286,50.0,2.6024052277523113,37.04205276621039
1788.51335,37.443006238172835,50.0,2.2244592266335923,37.121506444144245
1788.51335,37.443006238172835,50.0,2.2244592266335923,37.121506444144245
1791.504175,36.61222408311388,50.0,1.7795632375206762,37.203038424498395
1794.495,35.78920388904473,50.0,1.265362988836708,37.286823650323925
1794.495,35.78920388904473,50.0,1.265362988836708,37.286823650323925
1797.4858249999997,34.97340639539749,50.0,0.6822331565505719,37.37300486706221
1800.47665,34.16559479090513,50.0,0.03875323860434578,37.46156245348675
1800.47665,34.16559479090513,50.0,0.03875323860434578,37.46156245348675
1803.467475,33.36746866478143,50.0,-0.6509539872264691,37.55234067664136
1806.4583,32.58303765776809,50.0,-1.3586676831919582,37.644787847536
1806.4583,32.58303765776809,50.0,-1.3586676831919582,37.644787847536
1809.449125,31.817717994049673,50.0,-2.047431488705801,37.73810435803968
1812.43995,31.076737182797558,50.0,-2.672854701585905,37.83135809967922
1812.43995,31.076737182797558,50.0,-2.672854701585905,37.83135809967922
1815.430775,30.36274551964708,50.0,-3.1939311791332563,37.923866843902594
1818.4216,29.670310655930805,50.0,-3.589869648284596,38.01593920274905
1818.4216,29.670310655930805,50.0,-3.589869648284596,38.01593920274905
1821.4124249999998,28.989972947139943,50.0,-3.854363894404872,38.108509720635304
1824.40325,28.312580194594876,50.0,-3.9999806735321974,38.20283373062035
1824.40325,28.312580194594876,50.0,-3.9999806735321974,38.20283373062035
1827.394075,27.638355346923568,50.0,-4.0430762021412,38.29974863240127
1830.3849,26.996544497082755,50.0,-3.9985981557325467,38.39939793346445
1830.3849,26.996544497082755,50.0,-3.9985981557325467,38.39939793346445
1833.375725,26.41658734751332,50.0,-3.8781535096819906,38.501800921214745
1836.36655,25.897015943243808,50.0,-3.6894546840709306,38.606955521880735
1836.36655,25.897015943243808,50.0,-3.6894546840709306,38.606955521880735
1839.357375,25.430409467771526,50.0,-3.4390893656766566,38.71490033505997
1842.3482,25.021505532523353,50.0,-3.132368991532855,38.82564792930302
1842.3482,25.021505532523353,50.0,-3.132368991532855,38.82564792930302
1845.3390249999998,24.676000047405786,50.0,-2.774268689488903,38.939141204520226
1848.3298499999999,24.388551780182766,50.0,-2.366798802629119,39.05524616530998
1848.3298499999999,24.388551780182766,50.0,-2.366798802629119,39.05524616530998
1851.3206749999997,24.15229008908766,50.0,-1.9090974041858133,39.17387667654904
1854.3115,23.967353358292243,50.0,-1.396042092783634,39.29512358247112
1854.3115,23.967353358292243,50.0,-1.396042092783634,39.29512358247112
1857.3023249999999,23.834303189993758,50.0,-0.8213767887333046,39.419161881663136
1860.2931499999997,23.747242540960368,50.0,-0.18325268625695387,39.54615254256911
1860.2931499999997,23.747242540960368,50.0,-0.18325268625695387,39.54615254256911
1863.283975,23.70158510865715,50.0,0.5141273726363832,39.67611410763106
1866.2748,23.70476217861115,50.0,1.2438886598427457,39.80819772359741
1866.2748,23.70476217861115,50.0,1.2438886598427457,39.80819772359741
1869.265625,23.76583006633251,50.0,1.9620850874099305,39.94085357720031
1872.2564499999999,23.887482211496668,50.0,2.610728098328314,40.07210814331916
1872.2564499999999,23.887482211496668,50.0,2.610728098328314,40.07210814331916
1875.2472749999997,24.069345622338044,50.0,3.1387047759362505,40.200545925586525
1878.2381,24.30919643292585,50.0,3.5297501136837974,40.32666604955211
1878.2381,24.30919643292585,50.0,3.5297501136837974,40.32666604955211
1881.228925,24.605189410144156,50.0,3.789986437902088,40.45158508225468
1884.2197499999997,24.952237026215965,50.0,3.942402566158559,40.575630801264694
1884.2197499999997,24.952237026215965,50.0,3.942402566158559,40.575630801264694
1887.210575,25.342684315978623,50.0,4.007381763739213,40.698544686668946
1890.2014,25.76628510575238,50.0,3.9998686057797452,40.81993232973247
1890.2014,25.76628510575238,50.0,3.9998686057797452,40.81993232973247
1893.192225,26.212723120023256,50.0,3.9319763323486847,40.93948505200731
1896.1830499999999,26.673140077327314,50.0,3.811960768851808,41.05704085733564
1896.1830499999999,26.673140077327314,50.0,3.811960768851808,41.05704085733564
1899.1738749999997,27.139919748287404,50.0,3.6468558671933016,41.17251820289477
1902.1647,27.608378913620104,50.0,3.4423636363875674,41.28592793530768
1902.1647,27.608378913620104,50.0,3.4423636363875674,41.28592793530768
1905.155525,28.07502559423053,50.0,3.2039620291280415,41.397294236825246
1908.1463499999998,28.53838371754556,50.0,2.9366020470204566,41.50665395089131
1908.1463499999998,28.53838371754556,50.0,2.9366020470204566,41.50665395089131
1911.137175,28.99765611271605,50.0,2.6449885719826667,41.61404653713788
1914.128,29.452835283328753,50.0,2.333370576240446,41.719514256817696
1914.128,29.452835283328753,50.0,2.333370576240446,41.719514256817696
1917.118825,29.904158613273957,50.0,2.005786623529067,41.8230997710689
1920.1096499999999,30.352093483593823,50.0,1.665887239676348,41.92484608952179
1920.1096499999999,30.352093483593823,50.0,1.665887239676348,41.92484608952179
1923.1004749999997,30.79704411344116,50.0,1.3171464682470122,42.02479624176246
1926.0913,31.238978516088938,50.0,0.9627079260661016,42.12299470235577
1926.0913,31.238978516088938,50.0,0.9627079260661016,42.12299470235577
1929.082125,31.6774704106651,50.0,0.6055607084711319,42.2194872911539
1932.0729499999998,32.11099965493207,50.0,0.24838847384419246,42.31432521426608
1932.0729499999998,32.11099965493207,50.0,0.24838847384419246,42.31432521426608
1935.063775,32.53767298119691,50.0,-0.10627792899819122,42.40756351068441
1938.0546,32.955153873636924,50.0,-0.4561983879154228,42.49926478756024
1938.0546,32.955153873636924,50.0,-0.4561983879154228,42.49926478756024
1941.045425,33.36129201299073,50.0,-0.7992696774495602,42.589495285383634
1944.0362499999999,33.75502412688792,50.0,-1.1336004492397376,42.67832429570204
